She was suspected of involvement in the murder,她涉嫌參與謀殺案
Which of these is known as West End in London?,其中哪一個在倫敦被稱為西區？
"By law, radio and television coverage of the political parties must be ____ , so equal time has to be given to rival viewpoints",根據法律，各個政黨的廣播和電視報導必須為____，因此必須給予競爭對手的觀點
The Boer War took place in which country of the British Empire?,布爾戰爭發生在大英帝國的哪個國家？
During Queen Elizabeth's reign the British Empire became the largest empire the world had ever seen,在伊麗莎白女王統治期間，大英帝國成為世界上最大的帝國
L,l
What is the Church of England known as in Scotland and the US?,在蘇格蘭和美國，英格蘭教堂是什麼？
"In Elizabeth I's time, English settlers began to colonise which part of the world?",在伊麗莎白一世時代，英國定居者開始殖民世界的哪個部分？
Where was Isaac Newton born?,艾薩克·牛頓在哪裡出生？
1298,1298
John MacLeod,約翰·麥克勞德（John MacLeod）
House of Commons,下議院
Which TWO materials did the UK produce more than half of the world in the 19th century?,英國在19世紀生產了哪兩種材料？
Which pair won gold medals for Ice dancing at the Olympic Games in 1984 and in four consecutive world championships?,哪一對在1984年的奧運會和連續四個世界冠軍賽中贏得了冰舞的金牌？
What religion were Puritans?,清教徒是什麼宗教？
Opening a parliamentary session,開場會議
Westminster,威斯敏斯特
The Act of Great Britain,英國的行為
Aneurin Bevan,Aneurin Bevan
David Cameron,大衛·卡梅隆
Cleaning your hair,清潔頭髮
In what year was there a revolution in France which led to a war with Britain?,在哪一年，法國發生了一場革命，導致與英國發生戰爭？
How many ski centres are there in Scotland?,蘇格蘭有多少個滑雪中心？
86%,86％
The 'King James Version' or the 'Authorised Version' was not the first English Bible but is a version which continues to be used in many Protestant churches today.,“國王詹姆斯版本”或“授權版本”不是第一個英語聖經，而是當今許多新教教堂繼續使用的版本。
Conditions in Ireland in the 19th century were much better than in the rest of the UK,19世紀愛爾蘭的狀況比英國其他地區好得多
1904,1904年
"8,000 years ago",8000年前
How can you make a complaint about the Police? (Choose TWO),您如何對警察投訴？ （選擇兩個）
Which of the events is the bombing of English cities by the Germans?,德國人轟炸英國城市的哪些事件？
1998,1998
Simple,簡單的
Lord Byron and John Masefield,拜倫勳爵和約翰·馬斯菲爾德
Bishops,主教
1646,1646年
A Rowing Race,划船比賽
The Daffodils,水仙花
The Harry Potter Series,哈利·波特系列
Baptists,浸信會
Have a driving license,有駕駛執照
House of Lancaster,蘭開斯特之家
Boxing Day is the day before Christmas Day and is a public holiday.,節禮日是聖誕節前一天，是一個公共假期。
The Queen,皇后
It is not celebrated in Scotland,它不是在蘇格蘭慶祝的
the Dunkirk spirit,敦刻爾克精神
The Government press,政府出版社
In the north of Wales,在威爾士北部
National Health Service,國家健康服務
"After the Emancipation Act, how many Indian and Chinese workers were employed to replace the slaves?",在《解放法》之後，有多少印度和中國工人被用來取代奴隸？
Gardener,園丁
108 years,108年
the Troubles,麻煩
King William,威廉國王
Until what time do people play jokes on one another on April Fool's Day?,直到四月愚人節，人們什麼時候玩笑話？
Lily,百合
Norman French and Celtic,諾曼法語和凱爾特人
31 October,10月31日
Anne of Cleves,克萊夫斯的安妮
Liberal democrats,自由民主人士
What is the correct order of the Patron Saints' Days? (Starting from January),守護神時代的正確順序是什麼？ （從一月開始）
"£10,000","£10,000"
Monitoring and evaluating school performance,監視和評估學校表現
Treating others with fairness,公平對待他人
Who tells visitors about the history of the Tower of London?,誰告訴遊客倫敦塔的歷史？
Who first introduced James Bond?,誰首先介紹了詹姆斯·邦德？
Anglo Saxon,盎格魯撒克遜人
Labour,勞動
Catherine Howard,凱瑟琳·霍華德
Which political party is still known as the Tories?,哪個政黨仍然被稱為保守黨？
1901,1901年
Freedom of Love,愛的自由
the government,政府
Harold the Saxon King,哈羅德撒克遜國王
"Suggest amendments or propose new laws, which are then discussed by the MPs",建議修正或提出新法律，然後由國會議員討論這些法律
When was Charles I executed?,我什麼時候被處決的查爾斯？
What should you do when you move into a new house or apartment?,搬進新房子或公寓時該怎麼辦？
The day before Easter,復活節前一天
1939,1939年
Swimming,游泳
It was a coalition,那是一個聯盟
"The Act of Governments, known as the Treaty of Governments in Scotland, was therefore agreed in 1707, creating the Kingdom of Great Britain.",因此，1707年達成了政府的行為，稱為蘇格蘭政府條約，建立了英國王國。
Which was a crucial aerial battle against the Germans?,哪一場與德國人的重要空戰？
D,d
Ulster,阿爾斯特
Which TWO major welfare changes were introduced between 1945 and 1950?,1945年至1950年之間引入了哪兩種重大福利變化？
1584,1584年
0.50%,0.50％
Go to University,去上大學
"£5,000","£5,000"
When is St Patrick's day?,聖帕特里克節什麼時候？
Emperor Hadrian,哈德良皇帝
60%,60％
The closest MP will have to cover,最接近的國會議員必須覆蓋
What medal was introduced during the Crimean War?,克里米亞戰爭期間引入了什麼獎牌？
What were the working conditions like during the Industrial Revolution?,工業革命期間的工作條件如何？
Every day,每天
The Citizens Advice Bureau,公民建議局
Park,公園
On Valentine's Day people exchange gifts and cards and send anonymous cards to people they secretly admire,在情人節，人們交換禮物和卡片，並向他們暗中佩服的人發送匿名卡
Those who don't respect the law should not expect to be allowed to become permanent residents,那些不尊重法律的人不應期望被允許成為永久居民
David Weir,大衛·威爾（David Weir）
East Lothian,東洛錫安
Which government was elected in 1945?,1945年當選哪個政府？
1598,1598年
The Commonwealth Games,英聯邦運動會
She fought in numerous battles,她在許多戰鬥中戰鬥
John Macleod,約翰·麥克勞德（John MacLeod）
1922,1922年
The Blitz spirit,閃電戰精神
Lack of water,缺少水分
Roald Dahl,羅爾德·達爾
It is a legal requirement that men and women should not be discriminated against due to their gender or marital status,這是一個法律要求，男人和女人由於性別或婚姻狀況而不應受到歧視
The Lake District is the largest national park in Scotland,湖區是蘇格蘭最大的國家公園
5 November,11月5日
The NHS,NHS
What yearly event happens between Oxford and Cambridge Universities?,牛津大學和劍橋大學之間發生什麼年度活動？
Two of the wives were sisters,兩個妻子是姐妹
Right to liberty and security,自由權和安全權
The structure of the DNA molecule,DNA分子的結構
Secretary of State,國務卿
Everything found in Hansard is available online,Hansard中發現的所有內容都可以在線獲得
Inventors,發明者
Liberal Democrats only,只有自由民主黨
Best in the World,世界上最好的
At what age did Queen Victoria become Queen of the UK?,維多利亞女王在幾歲成為英國女王？
Actorland,演員
1100,1100
Ask about your background,詢問您的背景
Holland,荷蘭
French princess,法國公主
The Red Cross,紅十字會
Border Battle,邊境戰
Italy,意大利
Robert Walpole,羅伯特·沃爾波爾（Robert Walpole）
Sir Isaac Newton,艾薩克·牛頓爵士
Lincolnshire,林肯郡
East Europe,東歐
Where does the Scottish Grand National take place?,蘇格蘭大國在哪裡發生？
15%,15％
Robert Adam,羅伯特·亞當
Only France,只有法國
Plague,瘟疫
Which Battle is commemorated in the Bayeux Tapestry?,Bayeux掛毯紀念哪個戰鬥？
Christmas Day,聖誕節
Pay day Loans,付費日貸款
140000,140000
The name or photograph of cases heard in the Youth Court can be published in the newspapers once the young person has been found guilty,一旦被判有罪，可以在報紙上發表案件的名稱或照片
HMS Pinafore and The Mikado,HMS Pinafore和Mikado
Friends,朋友們
Slaves',奴隸
1485,1485
What is the name of the first major railway built in Britain?,英國建造的第一條主要鐵路的名稱是什麼？
The UK is one of five permanent members of the UN Security Council,英國是聯合國安理會的五個常任成員之一
All dogs in public places must wear a collar showing the name and address of the owner,公共場所的所有狗都必須佩戴衣領，顯示所有者的名稱和地址
1st of March,3月1日
Education,教育
Spain,西班牙
What does Eid al-Fitr celebrate?,Eid al-Fitr慶祝什麼？
31st of December,12月31日
She Walks in Beauty,她走在美麗
1908,1908年
A day when most people have an official day off,大多數人有正式休息日的一天
76,76
"By about AD 700, Anglo-Saxon kingdoms were established in Britain.",到公元700年，英國建立了盎格魯撒克遜王國。
1934,1934年
Edward VI,愛德華六世
The Golden Age,黃金時代
South Africa,南非
